vehicle_id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
ARMOR-BATCH-03755,307.82972765610805,315.09153727116944,1900,25.72597223706068,185
ARMOR-BATCH-03756,307.0189112729709,317.1457918907415,2409,78.86944110949895,222
ARMOR-BATCH-03757,301.19718642673655,312.6817221883625,2110,57.635185280624974,187
ARMOR-BATCH-03758,299.2840356270014,305.39575231246255,2344,36.35005149539072,48
ARMOR-BATCH-03759,302.4528600710211,305.0872640424309,1440,39.08036241497724,63
ARMOR-BATCH-03760,303.18151742838603,305.23201397151036,1757,68.0873225597472,111
ARMOR-BATCH-03761,298.19834691515655,309.83175901619694,2559,69.06017533571847,97
ARMOR-BATCH-03762,300.2579323384149,316.4584971777558,2551,30.53248063666956,126
ARMOR-BATCH-03763,300.36457847192327,306.30457032414955,1833,48.62885459169609,121
ARMOR-BATCH-03764,301.44442780499486,317.102530322578,1215,60.611937490411364,42
ARMOR-BATCH-03765,296.1675040056807,309.32591988772094,1650,49.0928191946997,91
ARMOR-BATCH-03766,301.368768064234,315.3512762052072,2493,36.596083729331966,102
ARMOR-BATCH-03767,296.32894359862837,314.54465707973947,1633,53.966345690156906,63
ARMOR-BATCH-03768,296.69069521370085,317.71254108953184,1873,75.74688523354578,160
ARMOR-BATCH-03769,300.8724813867888,312.2173864850243,1824,18.039290174546604,240
ARMOR-BATCH-03770,300.8079617563886,307.9107834483906,2627,48.688500197299305,102
ARMOR-BATCH-03771,301.6259712205384,312.8539091246353,1525,55.93575265333086,241
ARMOR-BATCH-03772,303.1162545394728,314.0592380639815,2470,68.45450024325476,23
ARMOR-BATCH-03773,298.565922685679,317.89286475413974,2353,18.808422700711183,28
ARMOR-BATCH-03774,298.8235648284236,305.7596030066201,1310,23.547268499828437,218
ARMOR-BATCH-03775,307.95586970927803,312.79794481480553,2638,47.527804685183504,177
ARMOR-BATCH-03776,299.6222684660958,305.7034174718044,2199,58.392929100291795,82
ARMOR-BATCH-03777,299.595462469159,309.03270225270245,1474,82.61693235993393,108
ARMOR-BATCH-03778,300.42851233514244,310.5367517682157,1624,31.45327026724786,173
ARMOR-BATCH-03779,301.52110712796997,317.8085555241493,2086,18.180426018053723,213
ARMOR-BATCH-03780,307.58950407835397,313.1511582726148,1786,57.44708434056052,18
ARMOR-BATCH-03781,300.83351466826565,312.7738629814843,2057,15.327240526410144,126
ARMOR-BATCH-03782,296.8203884769924,310.7888498200003,2432,55.30132763282835,43
ARMOR-BATCH-03783,298.1447247838326,312.1472959848666,1871,73.3975366816965,148
ARMOR-BATCH-03784,302.23251397800254,307.8576604038687,1360,50.40773324051029,238
ARMOR-BATCH-03785,301.1830877633769,313.81832606201067,1914,35.55073802192799,138
ARMOR-BATCH-03786,295.30069108055653,309.9341411601629,2020,39.27857599114898,59
ARMOR-BATCH-03787,295.54000715256603,313.93380986140113,1235,21.865484228820286,200
ARMOR-BATCH-03788,299.4665935232493,315.22407794189536,2569,80.42015975325731,5
ARMOR-BATCH-03789,307.54624078335917,308.6248582018513,1445,36.47350288289217,40
ARMOR-BATCH-03790,300.79738089345545,317.0426586282066,2215,19.787799081041285,176
ARMOR-BATCH-03791,303.0414764104357,312.396833341323,2120,35.97774534235576,215
ARMOR-BATCH-03792,302.64567034115373,311.45243032956785,1574,35.25720566490219,71
ARMOR-BATCH-03793,296.51192237483355,313.0957875573995,1476,18.649959565700517,194
ARMOR-BATCH-03794,303.29469943850467,307.44482436625435,1673,46.71274317742959,67
ARMOR-BATCH-03795,298.1954608054445,305.0142560326515,2722,16.95237809229529,104
ARMOR-BATCH-03796,307.7006267437121,312.1202741356721,2258,82.58112312895014,162
ARMOR-BATCH-03797,303.3950606761705,305.5402734451319,1556,55.4788052381516,87
ARMOR-BATCH-03798,301.1109920771646,314.97980397219055,2777,45.37461286466315,41
ARMOR-BATCH-03799,297.9286621946269,307.39714970192693,1214,70.28591703849042,236
ARMOR-BATCH-03800,299.39163494517936,311.1865345722475,2069,26.870589374822803,72
ARMOR-BATCH-03801,303.3135592636645,309.3553742078603,1428,53.68509600097384,175
ARMOR-BATCH-03802,300.1741536688966,314.7167112927392,1682,64.81272903737354,9
ARMOR-BATCH-03803,307.67299516056767,310.7060823969056,1760,20.052904498832127,174
ARMOR-BATCH-03804,305.52907274795103,309.75270261506387,1539,55.62240559952035,192
ARMOR-BATCH-03805,301.5204133002879,311.46362822804224,1756,39.156115407713315,87
ARMOR-BATCH-03806,295.577648832127,307.6272064355781,1815,48.86769853382911,214
ARMOR-BATCH-03807,307.45686806488163,317.93377845644994,2509,55.80191780307704,94
ARMOR-BATCH-03808,302.68237163162433,317.0678023931457,2470,49.59607708595552,200
ARMOR-BATCH-03809,299.9086963204854,316.9914777429029,1405,52.391525220910694,194
ARMOR-BATCH-03810,296.3974590004659,309.8336844910657,1588,34.12607273557411,231
ARMOR-BATCH-03811,302.72660322437287,308.38792382737,1349,37.15611477563014,56
ARMOR-BATCH-03812,303.6309820646082,306.4871597435475,1825,29.38075937977497,144
ARMOR-BATCH-03813,302.8087349081177,311.467095925023,2243,37.02935017003375,221
ARMOR-BATCH-03814,307.78112607869355,308.61984375513174,2305,72.5762810222085,101
ARMOR-BATCH-03815,297.0771661151536,306.9892752991682,1214,84.39625107784582,181
ARMOR-BATCH-03816,296.49354604260463,317.16817055463645,2219,79.30438339999579,92
ARMOR-BATCH-03817,303.8451157387467,314.41887636304847,2675,44.233217185775565,105
ARMOR-BATCH-03818,305.3051346618851,316.07209197215514,1870,24.518309152763578,237
ARMOR-BATCH-03819,295.03309330661784,311.40124664314874,1781,74.13172829700774,183
ARMOR-BATCH-03820,301.4468711003683,306.1193310641188,2215,28.01210970771887,241
ARMOR-BATCH-03821,295.80192208865185,313.98786413863974,1948,71.21138242647106,0
ARMOR-BATCH-03822,307.7501068605383,314.9343500833403,1421,35.417599754138756,70
ARMOR-BATCH-03823,295.66979579945337,310.58103193123446,1754,27.035764155163875,165
ARMOR-BATCH-03824,305.64782789350085,306.7141243480738,1745,49.42527633019401,20
ARMOR-BATCH-03825,305.0332826143685,313.39020223178983,2140,48.30332251623675,47
ARMOR-BATCH-03826,304.1639810164217,305.75978447596174,1896,77.40896857866657,107
ARMOR-BATCH-03827,306.14830724502457,309.48531127207025,2061,25.63768965157322,64
ARMOR-BATCH-03828,305.8569847999978,313.3637647472372,1206,53.08500900166308,119
ARMOR-BATCH-03829,302.62672404132445,309.2784062084806,1538,29.360941559416773,97
ARMOR-BATCH-03830,296.36638438666984,312.91063153104056,1522,46.83064661490125,187
ARMOR-BATCH-03831,295.53034115304365,305.38969318186145,2416,74.91469236615723,100
ARMOR-BATCH-03832,298.7898739207824,307.47780353323725,1366,58.98351920870909,246
ARMOR-BATCH-03833,305.9157361785672,313.04256109293215,1259,25.222081827986223,170
ARMOR-BATCH-03834,298.6154591403225,315.63222994905453,2184,68.59234205314127,115
ARMOR-BATCH-03835,300.86463851519585,314.7878421759638,1651,79.78008608565531,161
ARMOR-BATCH-03836,306.2106503925564,306.0526187068795,1478,56.15093117329952,89
ARMOR-BATCH-03837,299.8639579626963,308.21638948713155,2304,47.61078083507844,30
ARMOR-BATCH-03838,302.59250775811876,317.3590592820469,2000,31.42672913331661,159
ARMOR-BATCH-03839,295.3361604178718,308.051395380372,1714,19.082148781997173,18
ARMOR-BATCH-03840,305.068795544479,311.6592397315832,2634,65.26473438126929,36
ARMOR-BATCH-03841,306.6119857726912,313.2259323080868,1997,77.32179246556667,232
ARMOR-BATCH-03842,299.76783432450867,316.00951946897237,2766,49.966663037630234,160
ARMOR-BATCH-03843,305.73029426200907,309.2981261537166,1327,52.837912849614426,145
ARMOR-BATCH-03844,305.89335276771965,313.1613173657956,2456,79.71757231848643,84
ARMOR-BATCH-03845,302.18528527365794,310.1353182826621,2564,61.18342064996475,40
ARMOR-BATCH-03846,306.87307128047473,308.96356686728484,2780,39.17979808944892,80
ARMOR-BATCH-03847,295.1556880219529,305.2372576527175,1606,68.26867809889296,146
ARMOR-BATCH-03848,302.22279577884007,308.81917640989764,2094,59.933314471128355,29
ARMOR-BATCH-03849,304.5131806997019,307.30863011626064,2543,19.465755884434238,203
ARMOR-BATCH-03850,301.9869088313515,306.493768632563,2019,27.862425672112487,153
ARMOR-BATCH-03851,298.58684613858884,312.44290192303947,2355,64.84985491338588,126
ARMOR-BATCH-03852,300.07310015268325,307.95611980453083,2588,17.029381812540137,174
ARMOR-BATCH-03853,297.96627548718607,314.8090358029261,2043,54.2363446501881,24
ARMOR-BATCH-03854,304.2895202303485,307.1749547905034,1331,36.08177727582977,137
ARMOR-BATCH-03855,305.8201098407349,316.20305516509234,1407,56.89200441311978,106
ARMOR-BATCH-03856,301.3795017827608,316.1114408480279,2216,43.65881175083118,242
ARMOR-BATCH-03857,303.2563314603188,317.5833553730519,2353,54.38869199179628,122
ARMOR-BATCH-03858,295.1155133557755,305.6439660473343,1816,75.0029065034901,125
ARMOR-BATCH-03859,298.5769488305428,305.5845684769183,1407,41.872685553858105,152
ARMOR-BATCH-03860,307.33768091765637,305.6148055077994,2124,64.80685478909152,37
ARMOR-BATCH-03861,296.2007173941966,306.3871677920056,2575,25.79518093207692,204
ARMOR-BATCH-03862,299.3902483028399,316.06355798296227,2612,65.40027907537657,118
ARMOR-BATCH-03863,296.9282097779543,310.31761647617515,2078,71.13520389392365,87
ARMOR-BATCH-03864,301.09200966854075,307.0430777459115,1456,43.32601649125118,21
ARMOR-BATCH-03865,302.7013118841415,310.8775464245,1355,71.4511115373973,78
ARMOR-BATCH-03866,295.823525813291,310.23726342928643,1387,84.69730826364992,154
ARMOR-BATCH-03867,301.2043064700201,306.1465322797172,2781,66.69356218288584,59
ARMOR-BATCH-03868,303.9807156361482,305.5332876686824,2230,52.05999019527308,115
ARMOR-BATCH-03869,304.0444602450594,317.21356356979453,2611,23.713299802953713,57
ARMOR-BATCH-03870,297.3963342526722,317.89619706690695,2707,20.389449087768625,121
ARMOR-BATCH-03871,305.37283768207095,317.5143740691322,2146,46.5973920214013,217
ARMOR-BATCH-03872,303.6389979434497,306.22361078472323,1921,71.91376493980397,182
ARMOR-BATCH-03873,307.9258689054893,314.97783614206077,1444,41.70303164962928,21
ARMOR-BATCH-03874,299.4656370172491,305.7742837275829,1588,48.74819811388517,17
ARMOR-BATCH-03875,301.6465288547396,317.8551513731785,1601,29.597926395670605,170
ARMOR-BATCH-03876,302.4570374096843,310.56663528912816,2467,34.39619343380751,111
ARMOR-BATCH-03877,302.75944006155737,312.6542377873074,1511,40.79970296634383,9
ARMOR-BATCH-03878,305.0143224924708,307.6586717835321,2617,24.249422399976645,15
ARMOR-BATCH-03879,297.4804401398275,311.62383113251013,1465,49.89496343688099,14
ARMOR-BATCH-03880,297.4957232297299,308.27156862437573,1312,72.70158106461459,181
ARMOR-BATCH-03881,305.7751743803658,315.67410901736787,1344,78.63404607275072,0
ARMOR-BATCH-03882,307.43365528961743,313.9287052376179,1915,52.786273457668955,104
ARMOR-BATCH-03883,301.6702349664231,312.9268374631013,1670,45.651272921719176,46
ARMOR-BATCH-03884,306.1961066584466,313.6221473522981,2053,25.263212911216833,119
ARMOR-BATCH-03885,300.07946896538994,306.6493127259868,1733,15.04164009911068,123
ARMOR-BATCH-03886,307.9774592255186,312.3600186435831,2362,71.89789742001115,233
ARMOR-BATCH-03887,302.29048669432126,317.3218820710472,1787,50.19751594213367,213
ARMOR-BATCH-03888,305.3085542356696,315.20307320205166,1512,44.037378212191605,67
ARMOR-BATCH-03889,303.1775693251558,313.17636033828677,1271,56.455435770649416,162
ARMOR-BATCH-03890,303.5989109201787,308.6093591491931,1596,33.24531233789561,208
ARMOR-BATCH-03891,302.5475212768067,312.876638009649,2788,66.07992120983158,109
ARMOR-BATCH-03892,305.62328386711886,306.886984312838,1909,17.86790588110774,215
ARMOR-BATCH-03893,307.41919548709365,311.8021140993746,1715,46.797069436298464,22
ARMOR-BATCH-03894,295.2682393377179,314.63683145758006,2313,53.602711436215856,126
ARMOR-BATCH-03895,297.3258820854062,307.7776026970427,2114,45.85407361429199,38
ARMOR-BATCH-03896,302.1790035600876,309.7927828960785,2154,24.97254466658672,22
ARMOR-BATCH-03897,303.2522284192367,308.46606150441494,1364,80.93326091526887,218
ARMOR-BATCH-03898,307.24442850265336,317.4336394308641,2437,74.89577551730625,120
ARMOR-BATCH-03899,297.42088281953573,310.6093255987959,2564,41.405025164123856,84
ARMOR-BATCH-03900,303.7125707075818,310.15643141497196,2732,79.8143888070578,222
ARMOR-BATCH-03901,300.6337975994616,316.9981409983508,2056,24.057222103005714,180
ARMOR-BATCH-03902,302.2702171669561,311.5890216004901,1492,77.06115618771362,173
ARMOR-BATCH-03903,301.2316180465402,312.87166420301793,1597,56.612088032893006,27
ARMOR-BATCH-03904,307.5379811020524,312.45357053251587,1694,60.74326606843902,39
ARMOR-BATCH-03905,302.1725480211488,305.04213127498673,1533,72.0274848300686,147
ARMOR-BATCH-03906,307.1094176976824,311.35001899563116,1205,75.21397205956822,29
ARMOR-BATCH-03907,302.84241738637104,317.06602215367604,2733,59.312466527790875,218
ARMOR-BATCH-03908,306.9951663121746,310.3071841199993,2104,74.80306963964381,121
ARMOR-BATCH-03909,295.1085460291804,309.52808848305415,2570,69.04043106544032,33
ARMOR-BATCH-03910,300.2188309422476,312.4221995970175,2298,56.60259080031249,4
ARMOR-BATCH-03911,303.5643422626931,305.08685814216125,1567,59.84078979050148,65
ARMOR-BATCH-03912,302.4021240740565,310.7047189347503,1437,20.41081150874657,150
ARMOR-BATCH-03913,298.14727264663446,312.45241386657307,1296,70.59753791852674,231
ARMOR-BATCH-03914,306.0329541474083,314.04256838550634,1209,68.1102668416546,78
ARMOR-BATCH-03915,295.82495649747943,313.22691157049,2058,63.90789789309705,110
ARMOR-BATCH-03916,295.88808447988913,316.35108948910016,1861,24.11346360069858,44
ARMOR-BATCH-03917,304.191663929112,308.65764726524793,1335,38.551333891090955,130
ARMOR-BATCH-03918,306.3968935838121,307.5867065840837,1226,72.65388503808728,206
ARMOR-BATCH-03919,299.285925356823,317.24813412148535,2517,34.26661539585628,32
ARMOR-BATCH-03920,303.1336579219766,305.89419272503636,2497,24.369787335225272,23
ARMOR-BATCH-03921,298.5164548426268,315.64484520923156,1970,20.512243692471834,173
ARMOR-BATCH-03922,302.2965566851272,305.7826495259923,1712,60.559724837671254,157
ARMOR-BATCH-03923,307.9629794863708,308.77521469191777,2159,61.246807959676914,107
ARMOR-BATCH-03924,298.7676061497227,313.04329299584015,2220,38.92586982920639,82
ARMOR-BATCH-03925,296.31893622071567,308.34677875791203,2572,58.48421873146479,191
ARMOR-BATCH-03926,298.6747692386458,308.6107755238227,1624,25.484484440916088,242
ARMOR-BATCH-03927,297.89976189756356,308.3521367204284,2304,32.71311950565037,66
ARMOR-BATCH-03928,295.28940182468324,305.20815881714145,2161,57.814298977350425,78
ARMOR-BATCH-03929,303.4036961796692,306.3598006619793,1256,48.73428873740652,163
ARMOR-BATCH-03930,305.2668598409701,313.8309122610785,1827,63.0470880621793,17
ARMOR-BATCH-03931,307.6253422953132,314.18794130310107,1854,36.13972762525326,146
ARMOR-BATCH-03932,300.5047043559253,308.90681128385097,1417,59.15887071001313,50
ARMOR-BATCH-03933,297.3651544672115,307.41249010799004,2618,57.38772959725885,60
ARMOR-BATCH-03934,301.345717792563,315.89176664492913,1696,80.00654846195049,199
ARMOR-BATCH-03935,307.71711832237884,315.7495952068137,1568,57.780896879999545,126
ARMOR-BATCH-03936,306.87376219556876,305.40858388589146,2486,57.40297944637603,44
ARMOR-BATCH-03937,300.7015842577599,316.04598070932155,2620,38.079608063981894,212
ARMOR-BATCH-03938,302.2142535005521,312.2548739406999,1568,84.30904587908839,138
ARMOR-BATCH-03939,295.980538874369,317.66873872716667,2159,76.38636714600567,229
ARMOR-BATCH-03940,305.5477055023111,317.14007485215717,1556,47.36158398320939,70
ARMOR-BATCH-03941,305.60992324278357,310.3414665716813,2701,42.40601007880354,219
ARMOR-BATCH-03942,306.1065970207998,306.7158686537531,2542,77.9405150820673,206
ARMOR-BATCH-03943,301.7082464097981,316.0203172445078,2496,40.66693952621276,88
ARMOR-BATCH-03944,297.6149959099494,313.1096536904408,2703,17.589027708110958,19
ARMOR-BATCH-03945,301.9486542937489,313.9062260614354,1669,58.81051666218358,218
ARMOR-BATCH-03946,307.6549814432186,316.9726974827335,1277,78.021762561293,222
ARMOR-BATCH-03947,307.6503217943998,307.0984835810227,1591,31.254443814198858,28
ARMOR-BATCH-03948,295.9974785995954,306.0821258714976,1223,26.75222204179402,180
ARMOR-BATCH-03949,302.4272856822085,305.99262290088546,2632,50.56691711388139,212
ARMOR-BATCH-03950,295.6607867790974,315.68364465580896,1735,18.698777767258562,181
ARMOR-BATCH-03951,298.8197491454035,312.19388507585165,2390,25.245999260723632,51
ARMOR-BATCH-03952,300.09770076022437,314.9717475867502,2597,83.11121651594922,146
ARMOR-BATCH-03953,300.31349344827606,305.2776506815686,2207,55.80608981466031,205
ARMOR-BATCH-03954,301.63357752835236,309.3206602460957,1746,67.05394197331668,203
ARMOR-BATCH-03955,304.91018003319834,314.751204046403,2678,68.10521527153796,227
ARMOR-BATCH-03956,300.23062385214934,313.5717501490972,1376,73.5474878633803,122
ARMOR-BATCH-03957,306.93808891860624,313.0945029760071,2696,56.68974851270087,171
ARMOR-BATCH-03958,297.21598940264494,311.36809166269694,2019,36.50286756906206,229
ARMOR-BATCH-03959,297.0706434583846,310.0162084053273,1349,80.31520354481351,167
ARMOR-BATCH-03960,296.85322586561693,316.0513703931538,1704,68.1834134496516,207
ARMOR-BATCH-03961,300.89508351944085,307.87259421040665,1652,26.736955433759917,209
ARMOR-BATCH-03962,303.13919304836224,315.86557752939837,2571,27.082317075642923,51
ARMOR-BATCH-03963,300.6008767512785,306.85623650433797,1893,23.59976272908215,31
ARMOR-BATCH-03964,305.7479609248782,307.1146568486346,2580,67.19553419363297,157
ARMOR-BATCH-03965,296.46749668653797,315.89962991860335,1465,35.086090884614435,31
ARMOR-BATCH-03966,301.0864452727422,315.9516730742606,2407,61.421706387074444,92
ARMOR-BATCH-03967,295.1788410899182,306.65367525688515,2360,24.69815921238143,11
ARMOR-BATCH-03968,306.67869244273015,317.14146122653733,1567,72.22144167867532,78
ARMOR-BATCH-03969,298.66346481430156,309.8324915173845,2222,44.20342968402447,97
ARMOR-BATCH-03970,307.3725277314662,317.3219745357456,1453,32.461971479308026,96
ARMOR-BATCH-03971,305.0456456792259,306.0206285572364,1327,43.086304882918,9
ARMOR-BATCH-03972,295.9273362163623,314.9077665027312,1430,33.232338620207685,8
ARMOR-BATCH-03973,301.2131266809503,308.2562071906699,2004,26.492967431062425,140
ARMOR-BATCH-03974,299.17313807217823,307.7750834568166,2647,15.083962820961109,37
ARMOR-BATCH-03975,303.8871413001723,312.6424704056941,2500,82.83175911153772,95
ARMOR-BATCH-03976,301.7826636746154,315.7847521434238,2042,37.087349660354356,35
ARMOR-BATCH-03977,306.93191660211676,311.06085910854233,1798,34.90950471724862,39
ARMOR-BATCH-03978,298.02658487056027,308.2663574299016,2596,69.32214041811531,124
ARMOR-BATCH-03979,299.4063347993524,311.1898475151885,1449,57.11496093923735,210
ARMOR-BATCH-03980,307.5394123624791,310.52397200346905,1277,38.59297887700109,111
ARMOR-BATCH-03981,298.5103873550519,315.96915254643017,1559,62.799779105229746,106
ARMOR-BATCH-03982,299.450354175089,308.6632747225837,2104,40.96386597984524,207
ARMOR-BATCH-03983,298.0064446563139,317.87383154700905,2205,80.97256772875667,154
ARMOR-BATCH-03984,305.81463828476205,315.7665497607294,1529,38.329381924683915,92
ARMOR-BATCH-03985,306.28539900680516,307.88966143638294,1361,64.29395782943325,187
ARMOR-BATCH-03986,297.9613664453604,305.9361110004993,1252,33.107871955313435,143
ARMOR-BATCH-03987,305.0768739068817,309.7319838229765,2090,52.478222165793454,137
ARMOR-BATCH-03988,303.88732581707364,311.4594562362168,1635,59.551743086007036,85
ARMOR-BATCH-03989,301.5188207886376,311.8327438093539,1324,46.44715015259156,81
ARMOR-BATCH-03990,307.3524911838731,306.3205827857904,2416,34.604117935651026,225
ARMOR-BATCH-03991,295.71438481542447,309.39151234623137,2036,53.69502502595856,138
ARMOR-BATCH-03992,302.4712846110515,313.42144610675115,2432,15.625111506503838,102
ARMOR-BATCH-03993,302.13968674484477,315.25557915447104,1854,15.591610690729551,130
ARMOR-BATCH-03994,304.85630870204557,314.8061860551151,1428,25.586942322192698,107
ARMOR-BATCH-03995,305.6094537134045,307.41599928512926,1523,55.94459775217077,179
ARMOR-BATCH-03996,300.69743013526187,309.42897686844736,1573,53.08129864195121,247
ARMOR-BATCH-03997,307.99391264900777,312.80295159172243,1300,69.15410911965847,133
ARMOR-BATCH-03998,297.9476955209609,315.2937950887578,2765,61.15079738531009,121
ARMOR-BATCH-03999,301.9747551512364,316.7379067597262,2673,47.03508150311393,128
ARMOR-BATCH-04000,304.40155069286646,317.9886642481083,2176,44.864793270715964,242
ARMOR-BATCH-04001,300.9634629512594,305.516244535628,1745,27.961550942183656,24
ARMOR-BATCH-04002,306.6131404748554,314.16535716012237,1948,80.0471728164286,156
ARMOR-BATCH-04003,297.33894442604344,312.8677542132529,1201,62.59189005373044,77
ARMOR-BATCH-04004,301.0498097578095,305.6042416993787,1620,59.33114987322888,80
ARMOR-BATCH-04005,295.226279614896,309.27138539798705,2191,39.303327318661914,139
ARMOR-BATCH-04006,307.5222495632522,309.08154905607324,1776,18.752148099949423,209
ARMOR-BATCH-04007,303.17316747804546,308.3370656745177,1388,80.20207163661333,192
ARMOR-BATCH-04008,306.7586564142135,312.6783279299793,2656,81.01679176069662,18
ARMOR-BATCH-04009,305.2458482518275,305.7763982777363,1975,53.936461097761615,152
ARMOR-BATCH-04010,305.2037406408004,314.5160501381409,2650,35.38333284455749,144
ARMOR-BATCH-04011,298.34777246475977,312.812521876197,2221,79.19922230206727,171
ARMOR-BATCH-04012,296.85853010406504,310.20075447080217,1653,64.03162858687806,123
ARMOR-BATCH-04013,300.6298460517185,312.8802089352463,2385,61.230643487303624,95
ARMOR-BATCH-04014,298.8408013376001,307.1191612501658,2503,61.892275789713224,131
ARMOR-BATCH-04015,300.58874183282376,317.29341967716965,2784,59.42490477897264,118
ARMOR-BATCH-04016,305.56793640155377,306.4781343730102,1331,79.83902966517167,230
ARMOR-BATCH-04017,305.3131998182892,314.64877328323774,1229,46.54663858217193,175
ARMOR-BATCH-04018,303.84380353676084,307.88699346753754,2537,75.05878396740643,225
ARMOR-BATCH-04019,303.93540597258885,310.4887839504772,2543,42.51166822387741,248
ARMOR-BATCH-04020,297.7940649800633,314.2643373264195,1802,29.595852110441868,245
ARMOR-BATCH-04021,296.2502768652971,315.52246135045726,1825,49.23962501861452,43
ARMOR-BATCH-04022,297.21816074601435,312.8700854448383,1522,17.530381312751565,224
ARMOR-BATCH-04023,299.3477612869941,308.0035185192575,1606,48.747585186523715,85
ARMOR-BATCH-04024,300.96338559576174,306.6360500851954,2189,24.352867865292676,53
ARMOR-BATCH-04025,303.9612253772413,309.28245314230963,1934,23.379405972230167,138
ARMOR-BATCH-04026,295.7235539193862,317.0889680293895,1946,20.573962492691678,238
ARMOR-BATCH-04027,305.28748118279265,317.45755869605097,2435,59.11841783034339,142
ARMOR-BATCH-04028,302.68845719452617,305.0779968858659,2307,54.396181786056665,96
ARMOR-BATCH-04029,307.27570859315955,313.00310290429803,2517,71.60117983943887,64
ARMOR-BATCH-04030,301.23142545715234,310.242406326318,2439,35.720786876274644,185
ARMOR-BATCH-04031,305.83897867833787,307.56558764647906,2153,16.95305150404297,15
ARMOR-BATCH-04032,298.232808443998,309.8146298378651,1697,53.784998621394735,193
ARMOR-BATCH-04033,305.9784725347981,317.04509765881085,2698,75.72856632652395,177
ARMOR-BATCH-04034,305.46874301386663,313.4940113825687,1496,40.927239898134836,24
ARMOR-BATCH-04035,299.7974708304175,310.5907301733247,1579,74.05342287613514,247
ARMOR-BATCH-04036,296.0998123342334,307.75118007125985,2324,35.597536989768855,175
ARMOR-BATCH-04037,295.15964415013855,317.62281909306876,1354,17.327560051652522,105
ARMOR-BATCH-04038,304.0869220350543,310.3980303449182,1611,52.12062037983088,42
ARMOR-BATCH-04039,303.8738341661953,314.2064566910379,1285,65.488196192639,162
ARMOR-BATCH-04040,306.54484529401674,317.9928680608238,1359,28.379243804079817,181
ARMOR-BATCH-04041,300.42036215626416,316.6708509932941,1487,49.24419560228532,110
ARMOR-BATCH-04042,304.42713109817623,314.4139114868631,1455,58.612806705952565,210
ARMOR-BATCH-04043,304.64512703259186,311.43623732711416,1868,67.42043629478772,47
ARMOR-BATCH-04044,297.46713191270493,305.5584788466648,2680,63.30328992746574,63
ARMOR-BATCH-04045,295.7663542834923,316.83308269581437,1283,73.40785351984601,138
ARMOR-BATCH-04046,304.50808471306976,312.9376050530983,1854,24.46689851045327,80
ARMOR-BATCH-04047,300.6169605002831,307.3508182176422,1610,69.31537157880251,3
ARMOR-BATCH-04048,305.9179285996213,317.4904953232708,2292,59.18939322029308,158
ARMOR-BATCH-04049,300.40599541131485,316.2007678568327,1830,27.171230895903825,126
ARMOR-BATCH-04050,295.82263085953304,315.8294898555295,2368,16.31259403988181,237
ARMOR-BATCH-04051,296.81956102801547,313.3798404609366,1519,26.462140612262605,37
ARMOR-BATCH-04052,302.74857061050636,316.4552052981568,2469,64.12033070445372,79
ARMOR-BATCH-04053,307.9248274514674,317.721091131681,2564,80.33033609010506,235
ARMOR-BATCH-04054,305.75154187136064,307.66663824479036,2377,21.07424166130339,152
ARMOR-BATCH-04055,301.6977853841539,305.6203506817825,2703,39.93399263186574,24
ARMOR-BATCH-04056,297.67300373674846,316.4556805275027,2257,17.984261483207614,178
ARMOR-BATCH-04057,305.5996824524087,316.79392335982345,2496,45.2875484055951,98
ARMOR-BATCH-04058,301.2054358735616,307.08761469700005,1929,43.3250602150023,247
ARMOR-BATCH-04059,295.9764518299943,309.6432307356698,2555,29.588102369776355,21
ARMOR-BATCH-04060,298.4490082314815,305.40997027381223,2088,23.71129565867598,247
ARMOR-BATCH-04061,295.63259266659713,315.2519156987873,2547,19.046445626792703,80
ARMOR-BATCH-04062,306.79910975031385,311.6676927207809,1490,73.05045169728285,203
ARMOR-BATCH-04063,296.3454322385984,307.25493972090965,2544,19.250885927693535,243
ARMOR-BATCH-04064,305.2689765120355,308.7696784103672,2700,29.52377281294227,133
ARMOR-BATCH-04065,299.48462196906684,314.0459999849053,1615,34.77567170878291,14
ARMOR-BATCH-04066,295.16129677699155,313.90923044077863,2786,28.97882834142289,89
ARMOR-BATCH-04067,298.729082832518,310.7500135751758,1213,54.844293999192864,236
ARMOR-BATCH-04068,306.74303756864543,315.4165459876064,1997,59.33166556729985,13
ARMOR-BATCH-04069,301.0339394556567,312.52076494056587,2396,33.40477973783298,147
ARMOR-BATCH-04070,297.65147736910006,313.3670446224153,2112,33.610434148391334,209
ARMOR-BATCH-04071,306.97871733051863,313.5926401583727,1904,79.98101418433573,70
ARMOR-BATCH-04072,306.1143843107789,316.93868866830155,2759,21.149296996042423,106
ARMOR-BATCH-04073,298.23611061700177,310.0929828020204,2157,16.820951024696488,21
ARMOR-BATCH-04074,295.20853803283944,307.87227290511584,1221,78.05348072605457,95
ARMOR-BATCH-04075,295.314179787868,316.7678766850366,2646,45.216997718469756,230
ARMOR-BATCH-04076,297.65594079665254,311.10513197079234,2776,84.76774631926278,72
ARMOR-BATCH-04077,297.9598104967894,317.09467475043306,1732,50.17631539376649,50
ARMOR-BATCH-04078,304.94720507815725,309.7150803503465,1463,62.25588045991645,32
ARMOR-BATCH-04079,296.25111512992675,312.94341168873166,2701,61.922896992564404,183
