asset_id,vibration_g_rms,bearing_temp_c,shaft_rpm,kurtosis,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
AST-BRG-01638,1.216355262652962,37.40354714304167,3216.83562621242,5.1802520651639465,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01639,5.164672460144364,52.48765480962763,1241.9957135697327,2.742233094536731,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01640,4.856904549244188,47.45245617234221,1317.6111479310566,2.602702022672314,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01641,3.03779851231863,49.28879921994178,2574.64866404867,4.435104229969551,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01642,4.45755648356918,89.50607311276252,3166.7896449265254,3.930567772678481,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01643,2.9485024931785984,63.08414325405741,1984.1733373647207,4.384684014542613,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01644,3.4308527336129706,62.97796477638913,2039.0745571385328,3.629581232484022,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01645,0.9188848309452782,80.63453854731694,2631.2315939922623,3.2082863118548177,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01646,4.049770976334997,44.26953224029555,1858.1109338979527,5.463316435015452,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01647,1.1002533730856037,64.23592124600304,1263.860078586442,4.712655799951542,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01648,4.382517862186884,60.79911284726359,2964.5484434438304,3.360663108372277,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01649,4.175532012050814,70.81464143279936,2701.5597910594875,3.874234532917993,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01650,3.8311000793919896,94.97346219502631,2593.814397733582,5.044774002952302,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01651,0.669953788466382,81.16693364492284,2980.0419095803754,2.810586197571655,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01652,1.9247032729430444,58.87194218104563,2820.55401014889,3.134047939844572,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01653,1.7366290785809615,84.65318313644282,1694.1167716279708,2.8149560976617773,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01654,2.19264111511614,45.24250179874881,2045.9545126640428,5.992964530670712,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01655,0.9119209097900411,36.8278211785376,1502.6643400287,5.73535970281164,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01656,4.903701768245996,47.26690234785639,1511.6568322029143,5.7392456070808056,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01657,3.1028705313481684,55.42469336685558,2822.869791255694,5.580198976946921,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01658,1.9359642600927107,65.6348454475736,3260.640256757996,5.378357321780437,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01659,2.365813130249132,71.90774843247199,3510.5582012667337,4.551065236126153,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01660,2.601851940372728,89.63634303286531,2708.0330821186662,5.261796103080594,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01661,3.322793366794901,65.59124057302746,1641.8431760662968,2.664954685588291,0.41,59,35,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01662,2.92369331017354,65.07653867754377,1453.5608290774337,5.172297017424174,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01663,4.821142274107761,38.01458058937893,3150.8423316882186,5.844874133808572,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01664,2.8357283696574025,37.09469315937343,2589.0155432639986,4.651540949652878,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01665,5.16314266966957,68.06959771498232,2683.884050432928,4.037307312237119,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01666,4.501697301401951,61.29071679490068,3075.509013011302,3.6929349596442105,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01667,1.4799994174794784,85.35082369881792,2887.865346557884,5.264048815696954,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01668,4.873797508826407,44.64077508271071,3202.699806854632,5.479045154108608,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01669,1.0469220700617377,36.498299727022975,1334.9133731037084,6.245160679408933,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01670,4.3420136299086005,61.94232607580756,2994.049528191612,3.97203655458226,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01671,2.2889294793399264,49.24871340513545,3242.046617573029,5.810020921758017,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01672,4.626479306091827,37.97686240033025,1886.7241018999543,4.913830044014153,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01673,4.579866443505017,78.47589721085774,2737.073457583807,6.29619690991574,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01674,4.287849380552819,41.69557999743485,1953.9889532087327,4.769592065671169,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01675,4.213143050643189,71.49917000046631,3499.1305595578897,4.72580826211126,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01676,1.931991953760792,51.86298501001335,1280.216573845209,4.984871450195909,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01677,0.8803206303408853,45.40976302130132,2591.502825199092,5.722056027112467,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01678,2.394006840196259,57.78509137515905,1599.608512918836,6.648169058962382,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01679,1.3155652204365906,83.08674657337721,2909.328492425181,2.8163224231277924,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01680,3.7662701178415694,58.52561461427436,1622.136680204789,2.7297687902813736,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01681,2.126668714727592,80.04617895266334,1764.9198285560583,6.531466450851555,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01682,5.0853679440416,42.52917780794904,2386.48994650982,4.778465189728286,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01683,3.5125687635230607,81.36628517990475,3395.6038799925072,5.144082962637825,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01684,4.365658649081497,49.21599949439892,1708.11449315513,4.574421486857334,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01685,1.1228659618866876,75.64358779333236,1546.1760506834485,2.9027270462121404,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01686,4.551468066681326,68.94689329045978,3021.544396449673,5.802784327200266,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01687,4.836958795412953,90.74868303270124,2401.4868776014346,5.713065973880923,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01688,2.789191018448999,58.23935107851884,3388.2842697162514,3.840324282419092,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01689,3.349388807429594,38.96991133006642,1551.8749371836216,3.8168287544821218,0.46,54,32,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01690,4.094606064244079,36.14932913307518,2750.2269432552944,6.102717937893729,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01691,1.321741548123939,84.6115136583652,1758.9099507643562,2.8111362082877043,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01692,2.8620605593781794,66.48413825968593,1576.2250287639345,6.288752137933233,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01693,2.373716230529872,81.51464311009696,2840.2305963774493,3.603645266552432,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01694,1.1879577631625708,49.06553600069088,2624.84308778096,5.049834415348624,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01695,2.2274117847701977,55.70502473079402,3011.585900069595,6.524774969707644,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01696,0.8204098541118198,36.80623233267914,1942.7101834708376,5.415926756607579,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01697,0.6213159626625888,92.68953947444672,2275.131975317256,4.282048193608257,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01698,1.135281559027667,75.0720744020488,2173.1320231930044,5.464997098293285,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01699,5.026641024469117,90.99230526555836,3561.814713519634,3.979112436160392,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01700,3.08278881870658,50.92978444574434,1901.397496174531,3.6922111903015,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01701,5.039364157420134,71.68781667353966,1907.5613720322403,6.785738095119123,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01702,2.5327400281516206,75.70999809755827,2050.9157011886577,5.728397994073087,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01703,1.96553582550072,54.05298201545531,2555.025795096772,5.272295902741815,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01704,2.878866755349147,85.8865541009378,1805.5745862329888,4.02774546584307,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01705,2.5657049365746776,91.82968777401489,3396.6958569102576,2.711391565366707,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01706,0.9966240160301963,88.09130706176026,1837.6453556790325,2.633544566951169,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01707,3.5118836790439696,79.34401855636236,3349.9577557444672,4.882979398429835,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01708,1.5153794577951183,51.64788078349724,1448.340152751803,5.776740700467919,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01709,3.4120633880197992,51.8969625263379,2775.7504857591657,4.810730518908576,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01710,3.555945134271321,92.80161922676228,3376.7652442517847,6.115375809338192,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01711,1.214516809704646,35.61706975614152,1604.998652155751,2.643734092300853,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01712,0.7883432474201404,77.96299839452867,3523.984704238212,4.077033928631543,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01713,4.169579454521667,77.37476975331573,2286.920064997228,3.5194026820489657,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01714,2.6610619917158047,72.36137245698785,3469.7162602584585,4.423273763075625,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01715,0.7733698388757362,94.40653076521195,2824.3681047121127,2.811218490734727,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01716,5.175871690697906,53.71276614582352,1923.808487696524,6.602766058755612,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01717,0.7715686366829232,55.398311827594895,1651.9260598010555,3.459998224598252,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01718,3.7666655756352,39.73636417679333,1928.9641109402387,6.465923434579414,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01719,5.1232909487380445,61.567888192624245,1423.24178223042,4.331340566657731,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01720,1.6241464898148503,50.66291157409088,1545.2831192239914,6.737753772997437,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01721,1.168572032829822,55.60320213065865,1451.185056831555,4.882451048878906,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01722,1.070509215285416,85.07430741533766,2215.0645049797386,6.502581315955972,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01723,1.9253931935676991,91.12907081164974,3109.3881030182074,2.5230006513851584,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01724,0.9749153117500396,46.143984320311134,1539.3205301192163,5.717426866577871,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01725,3.75315830596242,57.35053589320795,1512.769039613606,6.383117808340816,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01726,0.7927714512112947,90.71783372692364,2744.229478841594,3.1007984380095026,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01727,2.894284002304012,38.70850764135336,1673.239156723359,2.9133411624482517,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01728,5.184475213108991,40.54163168668271,1434.26409146158,4.325662210899609,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01729,4.325660266678288,44.76745935237376,1600.4365876933864,6.514819296371621,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01730,3.3915313596857515,70.71277004761248,3416.955350104263,4.832262208818887,0.46,54,32,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01731,1.939392017697075,44.02833626035985,3171.531006662858,4.768062794003448,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01732,3.432310430570701,93.084582887044,2049.754949652226,3.106842308687084,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01733,2.9770948803847626,61.80287163551122,2773.969841585743,2.503394897700841,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01734,2.502591904284746,65.09107762100999,2489.461616803292,5.983602390205483,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01735,1.1143387706789376,49.79951694832439,2825.0982323581534,2.876570620840824,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01736,4.667039811630194,63.25761514608401,2838.410765910622,5.225554220561893,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01737,2.613987849460216,74.71481795822069,2708.961636143983,6.432850754415323,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01738,1.414725805557596,80.07062821724256,1838.6432844895407,3.397203226581253,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01739,2.228468949123261,80.23208496259478,1293.6154098307636,5.360673195818716,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01740,2.446409836885957,69.6734667616453,2293.3602767762613,2.8384038798422906,0.48,52,31,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01741,4.389428109164309,89.26158649963143,3338.337323257689,5.096147118501736,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01742,3.94798758863859,84.04447083836656,2566.793420444582,3.204906400098772,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01743,4.115733000114297,80.42288688191752,3197.738500084579,5.664600310215265,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01744,0.5518469428146419,38.33633130082764,3579.898423106948,3.795294567613805,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01745,2.4559237914448797,35.41267773317896,1592.678889931863,4.492581337859979,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01746,2.762317512686021,47.74683663172838,2860.266333940757,5.077551330718773,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01747,0.5902037010683664,74.81141563480713,2818.30457688006,3.2364756658648304,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01748,1.721122081101661,59.671849332952746,3551.893073659868,5.689042620055769,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01749,4.073362168674034,59.1443755579587,3565.4417614867207,3.801353464738303,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01750,1.1444156169262956,88.07521329377683,2848.0286681379107,5.34819899762484,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01751,3.0159576178271807,88.73377088791032,1784.6755007572665,3.180617118007307,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01752,1.5114487984810163,89.55051584321515,3116.5340115134377,5.458905934587306,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01753,0.5569676408262983,53.83268459090164,1456.8699221064917,3.0512087130849856,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01754,1.633646850717845,76.46334876435571,3073.6783300119087,4.32903293396093,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01755,5.086606648077253,51.29799087646218,3384.470697947271,3.5629861170771706,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01756,4.267224425850051,46.43658998446699,2118.8001474442444,5.718013572541185,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01757,5.0100102283088574,46.07794744084215,2713.524707959393,3.6267505193795606,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01758,2.792914006453904,55.52645725181564,2232.3425570323834,6.291384417500204,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01759,1.0157601337842666,60.7974571867893,2250.6361319715083,6.334826909048434,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01760,3.075409598176357,84.8569502633041,1944.8901338594883,3.344697655457979,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01761,2.6355734724318163,42.19346560836273,3029.111089080779,5.139537563533214,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01762,4.468478288876195,79.09555084369364,3446.823753999613,2.877185859395847,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01763,0.9609881296859496,66.88729485135832,3457.8020621627065,4.183609528287006,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01764,2.7947333440023576,52.27672056055955,1619.4750836998412,5.567283436855471,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01765,1.205228724061726,64.56917507196948,3299.3847591757585,5.33551996145464,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01766,2.0259768563832816,52.99652418662136,2969.835459425093,5.186212878448414,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01767,3.965578263722658,70.76491731429836,1806.8097616566945,3.714925713748507,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01768,2.737285208033202,61.03063537131465,1361.4830710116348,4.125507282567929,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01769,2.266674940185116,44.86433174473272,1843.193440522507,2.9426684222112307,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01770,2.354038509279166,41.9949844733418,3389.2997682756613,5.591798127864484,0.52,48,28,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01771,2.659399811508137,67.80174092432782,2719.6288197498534,4.666721826202476,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01772,4.189577756034168,89.1447819971662,2930.531186154893,5.547692219086315,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01773,4.692798038019101,55.637461193461135,1817.16564266183,3.570457156626553,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01774,4.990073026568463,78.9800064333574,2926.5315733795687,3.8950843831307846,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01775,4.198445915399887,74.51968129638601,1267.491615067017,3.937125950218493,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01776,1.98241241001566,90.89329485856884,2100.7712298552333,2.6106923619130296,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01777,3.734233118606748,84.25886103794845,2704.208036501595,3.9665058531716815,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01778,2.556734683060342,68.99631553432778,1550.6317572991686,5.954209666127544,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01779,1.6969519236164403,74.42182989404644,3175.2085786726434,6.358383531723876,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01780,4.452096423301836,88.90318799504209,1764.0751171486047,4.728338757234488,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01781,0.6806038401229275,58.97112707521609,2765.4746707642707,4.458657289442646,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01782,4.73828136303649,54.60768235146664,2172.473142180791,2.632545860407292,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01783,2.6689440837362506,35.64866501811178,2630.504629146353,6.280578651617145,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01784,3.4948469409989182,84.59306445148786,1457.8813263093796,2.555943917731253,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01785,3.598963434367179,83.0588420242019,1240.5907198118575,6.562425344903911,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01786,4.707053381320721,41.26727108600908,3382.954625712722,4.603629869358789,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01787,3.492347506185874,69.61144286796201,1847.112021041239,3.970318322371324,0.56,43,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01788,3.3854878483722906,62.83890189001325,3167.2248066731017,6.474139269823438,0.46,54,32,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01789,0.8132645906352428,42.12254573054669,3598.4407211332805,2.604881270373416,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01790,2.936517703142459,93.8340936236434,1707.4350191973867,5.000127047937074,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01791,1.2057943038400958,47.88175324780133,1836.4097788400531,4.860409855347152,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01792,3.965938712990982,39.03405080543367,2790.8634903231978,3.443077725208943,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01793,2.90744302781957,70.69084277011457,3517.076723041491,4.344215954805906,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01794,3.697070562279261,79.33200062798196,3397.9544356577853,5.304735225558211,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01795,0.6958626328312061,36.946606762831216,2406.901248157404,5.626664146592288,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01796,0.8985224754152752,74.52305832362133,3108.264678064139,2.503082492438293,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01797,3.866719923894607,66.93751255708727,1525.7900474397625,6.528469749391365,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01798,0.8387963791937648,41.1959005325029,3545.8516420896294,3.207459101289093,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01799,0.8349066204967155,45.35143261678172,3514.447761686368,3.5043958671561444,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01800,0.5569098336039711,69.07845783896482,1592.9494989100103,3.6329358164835472,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01801,4.9955565720075565,52.7814568107973,1918.615499527456,2.662626587173752,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01802,3.966289289457333,91.29894371907896,1440.3719940162407,3.029124131438397,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01803,2.1602816199597017,84.12441376904304,1852.1222373556316,6.741304668659897,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01804,1.8937172320519795,94.01403239081978,3158.293894596496,3.85543197072233,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01805,2.143605179805493,50.58025033702484,2107.9574571966227,2.995794688457912,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01806,4.140871596551556,93.18341796787864,1412.15272115222,2.9600624230508803,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01807,3.608441872030948,60.87403218749347,2021.341259469371,5.593677860980879,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01808,1.3704191689770997,55.85112771882528,3555.320002179072,6.174645255340355,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01809,1.3183138760701965,38.0209716181612,2711.240628622087,3.60489488788642,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01810,0.9624595536529674,38.16591547157616,2198.7862713747786,2.58991090304151,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01811,3.603422782596289,76.52067535679927,1599.692432393448,3.45928707931503,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01812,4.092551512442159,62.47573966604168,3566.824313480868,2.7430174704260564,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01813,1.745718213127519,48.591297562166346,3170.037622231509,2.9445982275091787,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01814,0.5984413168452902,71.83821837951396,1875.545525882207,4.355484915344862,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01815,0.8862068371392086,50.17148709500667,1368.164869730855,3.48864899470502,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01816,5.048942163771644,69.65790526066536,1335.9013377061392,4.718567277659321,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01817,1.8885904541438756,56.552524818961416,1488.9075588132812,3.5900231390059183,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01818,4.115348794839228,84.41313359670914,2593.844600674612,6.544310394742674,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01819,3.43591877361504,84.24176964600676,3429.032210893182,6.3955590620829375,0.53,47,28,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01820,2.29511630636861,63.64102388734408,2392.184227214362,4.937266251545004,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01821,1.466730132319109,56.04914656010094,3223.069157894873,4.024023165545761,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01822,1.0705161653492103,56.75358779354568,2270.127887663539,4.138931592749363,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
